sku,attribute_set_code,product_type,categories,product_websites,name,short_description,product_online,tax_class_name,visibility,price,url_key,meta_title,meta_keywords,new_from_date,new_to_date,is_in_stock,qty
1035965,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Nokia 3 grey","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035965,"Futrola Defender-Carbon za Nokia 3 grey","Futrola,Defender-Carbon,za,Nokia,3,grey",5/11/2019,6/11/2019,1,13
1035966,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Nokia 5 grey","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035966,"Futrola Defender-Carbon za Nokia 5 grey","Futrola,Defender-Carbon,za,Nokia,5,grey",5/11/2019,6/11/2019,1,11
1035967,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Nokia 6 grey","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035967,"Futrola Defender-Carbon za Nokia 6 grey","Futrola,Defender-Carbon,za,Nokia,6,grey",5/11/2019,6/11/2019,1,3
1035968,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Samsung G570F Galaxy J5 Prime grey","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035968,"Futrola Defender-Carbon za Samsung G570F Galaxy J5 Prime grey","Futrola,Defender-Carbon,za,Samsung,G570F,Galaxy,J5,Prime,grey",5/11/2019,6/11/2019,1,13
1035969,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Samsung G925 S6 Edge crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035969,"Futrola Defender-Carbon za Samsung G925 S6 Edge crna","Futrola,Defender-Carbon,za,Samsung,G925,S6,Edge,crna",5/11/2019,6/11/2019,0,0
1035970,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Huawei Honor 9 crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035970,"Futrola Defender-Carbon za Huawei Honor 9 crna","Futrola,Defender-Carbon,za,Huawei,Honor,9,crna",5/11/2019,6/11/2019,1,3
1035971,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Huawei Honor 9 grey","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035971,"Futrola Defender-Carbon za Huawei Honor 9 grey","Futrola,Defender-Carbon,za,Huawei,Honor,9,grey",5/11/2019,6/11/2019,1,3
1035972,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za iPhone 8 grey","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035972,"Futrola Defender-Carbon za iPhone 8 grey","Futrola,Defender-Carbon,za,iPhone,8,grey",5/11/2019,6/11/2019,1,3
1035973,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za iPhone 8 plus crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035973,"Futrola Defender-Carbon za iPhone 8 plus crna","Futrola,Defender-Carbon,za,iPhone,8,plus,crna",5/11/2019,6/11/2019,1,2
1035974,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za iPhone 8 plus grey","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035974,"Futrola Defender-Carbon za iPhone 8 plus grey","Futrola,Defender-Carbon,za,iPhone,8,plus,grey",5/11/2019,6/11/2019,1,1
1035975,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Safeguard",base,"Futrola Defender Safeguard za Xiaomi Mi A1/5X crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035975,"Futrola Defender Safeguard za Xiaomi Mi A1/5X crna","Futrola,Defender,Safeguard,za,Xiaomi,Mi,A1/5X,crna",5/14/2019,6/14/2019,1,7
1035976,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Redmi Note 5A crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035976,"Futrola Defender-Carbon za Redmi Note 5A crna","Futrola,Defender-Carbon,za,Redmi,Note,5A,crna",5/11/2019,6/11/2019,1,1
1035977,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Xiaomi Note 3 crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035977,"Futrola Defender-Carbon za Xiaomi Note 3 crna","Futrola,Defender-Carbon,za,Xiaomi,Note,3,crna",5/11/2019,6/11/2019,1,31
1035978,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Xiaomi Mi 6 crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035978,"Futrola Defender-Carbon za Xiaomi Mi 6 crna","Futrola,Defender-Carbon,za,Xiaomi,Mi,6,crna",5/11/2019,6/11/2019,1,24
1035979,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Redmi Note 4X crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035979,"Futrola Defender-Carbon za Redmi Note 4X crna","Futrola,Defender-Carbon,za,Redmi,Note,4X,crna",5/11/2019,6/11/2019,1,13
1035980,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Redmi 4X crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035980,"Futrola Defender-Carbon za Redmi 4X crna","Futrola,Defender-Carbon,za,Redmi,4X,crna",5/11/2019,6/11/2019,1,12
1035981,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Redmi 4A crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035981,"Futrola Defender-Carbon za Redmi 4A crna","Futrola,Defender-Carbon,za,Redmi,4A,crna",5/11/2019,6/11/2019,1,17
1035982,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Carbon",base,"Futrola Defender-Carbon za Xiaomi Mi Max 2 crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035982,"Futrola Defender-Carbon za Xiaomi Mi Max 2 crna","Futrola,Defender-Carbon,za,Xiaomi,Mi,Max,2,crna",5/11/2019,6/11/2019,1,30
1035983,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Military",base,"Futrola Futrola Defender Military za Bi-Fold za Huawei P9 lite crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035983,"Futrola Futrola Defender Military za Bi-Fold za Huawei P9 lite crna","Futrola,Futrola,Defender,Military,za,Bi-Fold,za,Huawei,P9,lite,crna",5/11/2019,6/11/2019,1,7
1035984,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Military",base,"Futrola Defender Military za iPhone 8 plus crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035984,"Futrola Defender Military za iPhone 8 plus crna","Futrola,Defender,Military,za,iPhone,8,plus,crna",5/11/2019,6/11/2019,1,9
1035985,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Defender Military",base,"Futrola Defender Military za Samsung J730F Galaxy J7 2017 (EU, PRO version) crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035985,"Futrola Defender Military za Samsung J730F Galaxy J7 2017 (EU, PRO version) crna","Futrola,Defender,Military,za,Samsung,J730F,Galaxy,J7,2017,(EU,,PRO,version),crna",5/11/2019,6/11/2019,1,3
1035986,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Man Defender",base,"Futrola Spigen Man Defender za Motorola Moto C 3G crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",8.90,1035986,"Futrola Spigen Man Defender za Motorola Moto C 3G crna","Futrola,Spigen,Man,Defender,za,Motorola,Moto,C,3G,crna",5/11/2019,6/11/2019,1,22
1035987,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Man Defender",base,"Futrola Spigen Man Defender za Motorola Moto C 3G siva","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",8.90,1035987,"Futrola Spigen Man Defender za Motorola Moto C 3G siva","Futrola,Spigen,Man,Defender,za,Motorola,Moto,C,3G,siva",5/11/2019,6/11/2019,1,13
1035988,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Man Defender",base,"Futrola Spigen Man Defender za Motorola Moto E4 Plus crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",8.90,1035988,"Futrola Spigen Man Defender za Motorola Moto E4 Plus crna","Futrola,Spigen,Man,Defender,za,Motorola,Moto,E4,Plus,crna",5/11/2019,6/11/2019,1,14
1035989,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Man Defender",base,"Futrola Spigen Man Defender za Motorola Moto E4 Plus siva","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",8.90,1035989,"Futrola Spigen Man Defender za Motorola Moto E4 Plus siva","Futrola,Spigen,Man,Defender,za,Motorola,Moto,E4,Plus,siva",5/11/2019,6/11/2019,1,12
1035990,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Man Defender",base,"Futrola Spigen Man Defender za Huawei P9 lite mini crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",8.90,1035990,"Futrola Spigen Man Defender za Huawei P9 lite mini crna","Futrola,Spigen,Man,Defender,za,Huawei,P9,lite,mini,crna",5/11/2019,6/11/2019,1,33
1035991,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Man Defender",base,"Futrola Spigen Man Defender za Huawei P9 lite mini siva","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",8.90,1035991,"Futrola Spigen Man Defender za Huawei P9 lite mini siva","Futrola,Spigen,Man,Defender,za,Huawei,P9,lite,mini,siva",5/11/2019,6/11/2019,1,11
1035992,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Man Defender",base,"Futrola Spigen Man Defender za Sony Xperia XA1 crna","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",8.90,1035992,"Futrola Spigen Man Defender za Sony Xperia XA1 crna","Futrola,Spigen,Man,Defender,za,Sony,Xperia,XA1,crna",5/11/2019,6/11/2019,1,2
1035993,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Iphone 6 type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035993,"Futrola Powerful Defender za Iphone 6 type 002","Futrola,Powerful,Defender,za,Iphone,6,type,002",5/11/2019,6/11/2019,1,9
1035996,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Iphone 6 Plus type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035996,"Futrola Powerful Defender za Iphone 6 Plus type 002","Futrola,Powerful,Defender,za,Iphone,6,Plus,type,002",6/19/2019,7/19/2019,1,10
1035999,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Iphone 7 type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1035999,"Futrola Powerful Defender za Iphone 7 type 002","Futrola,Powerful,Defender,za,Iphone,7,type,002",5/11/2019,6/11/2019,1,12
1036002,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Iphone 7 Plus type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036002,"Futrola Powerful Defender za Iphone 7 Plus type 002","Futrola,Powerful,Defender,za,Iphone,7,Plus,type,002",6/19/2019,7/19/2019,1,18
1036005,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Iphone X type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036005,"Futrola Powerful Defender za Iphone X type 002","Futrola,Powerful,Defender,za,Iphone,X,type,002",5/11/2019,6/11/2019,1,14
1036008,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Iphone 8 plus type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036008,"Futrola Powerful Defender za Iphone 8 plus type 002","Futrola,Powerful,Defender,za,Iphone,8,plus,type,002",5/11/2019,6/11/2019,1,16
1036010,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Iphone 8 type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036010,"Futrola Powerful Defender za Iphone 8 type 002","Futrola,Powerful,Defender,za,Iphone,8,type,002",5/11/2019,6/11/2019,1,17
1036011,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Huawei P8 lite 2017 type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036011,"Futrola Powerful Defender za Huawei P8 lite 2017 type 002","Futrola,Powerful,Defender,za,Huawei,P8,lite,2017,type,002",5/11/2019,6/11/2019,1,2
1036012,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Huawei P10 lite type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036012,"Futrola Powerful Defender za Huawei P10 lite type 002","Futrola,Powerful,Defender,za,Huawei,P10,lite,type,002",5/11/2019,6/11/2019,1,5
1036015,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Huawei Y5 2017/Y6 2017 type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036015,"Futrola Powerful Defender za Huawei Y5 2017/Y6 2017 type 002","Futrola,Powerful,Defender,za,Huawei,Y5,2017/Y6,2017,type,002",5/11/2019,6/11/2019,1,12
1036018,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Samsung J3 Pro/J330 type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036018,"Futrola Powerful Defender za Samsung J3 Pro/J330 type 002","Futrola,Powerful,Defender,za,Samsung,J3,Pro/J330,type,002",5/11/2019,6/11/2019,1,27
1036021,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Samsung J5 Pro/J530 type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036021,"Futrola Powerful Defender za Samsung J5 Pro/J530 type 002","Futrola,Powerful,Defender,za,Samsung,J5,Pro/J530,type,002",5/11/2019,6/11/2019,1,6
1036024,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Samsung J7 Pro/J730 type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036024,"Futrola Powerful Defender za Samsung J7 Pro/J730 type 002","Futrola,Powerful,Defender,za,Samsung,J7,Pro/J730,type,002",5/11/2019,6/11/2019,1,9
1036027,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Samsung S8 type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036027,"Futrola Powerful Defender za Samsung S8 type 002","Futrola,Powerful,Defender,za,Samsung,S8,type,002",5/11/2019,6/11/2019,1,7
1036030,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Samsung S8 Plus type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036030,"Futrola Powerful Defender za Samsung S8 Plus type 002","Futrola,Powerful,Defender,za,Samsung,S8,Plus,type,002",6/19/2019,7/19/2019,1,15
1036033,Default,simple,"Mobileland/Mobilni tel. i oprema,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel.,Mobileland/Mobilni tel. i oprema/Futrola za mob. tel./Powerful Defender",base,"Futrola Powerful Defender za Samsung Note 8 type 002","Moguce je da slika ne odgovara opisanom proizvodu",1,Taxable Goods,"Catalog, Search",9.90,1036033,"Futrola Powerful Defender za Samsung Note 8 type 002","Futrola,Powerful,Defender,za,Samsung,Note,8,type,002",5/11/2019,6/11/2019,1,29
